aysirskl	0.000465969985327225
icjgrrej	0.00125399262934441
rpwecdml	0.00302176884392648
knqqumtg	0.00414001389703705
rijwsqio	0.00363108825124935
pjkouayb	0.000590694273926047
yhppippt	0.00281383589518343
gviqjnka	0.00596853741622785
rblbftch	0.0118925148629093
rpwoeola	0.00137284781891226
zkrxhkny	0.00514371341483877
evaytxev	0.000424463748174283
uoasbjrz	0.0368666520055359
faxbpnva	0.00413936957451408
ziyvyejl	0.00149656681939826
litrmtxc	0.00619374172395002
hlfnhahj	0.00338459417211952
xntjdryl	0.00966638405208417
gkqprfoc	0.00560911891937092
grxldlyk	0.00409549456009234
lklsancl	0.00323231239406044
syvktodv	0.0052132145962036
rqludekg	0.00644484194616499
uqsvrodw	0.00123606973097706
zryqedcy	0.00196828327955391
pslumxli	0.00183063547110444
tcuxhxaz	0.00583574881980228
nptbmfae	0.00358244966827256
wmrryjbh	0.00358044531741753
zusfguab	0.00275169767409786
nxknvpfz	0.00218936428227388
adydcnwt	0.00191009117751983
bgsrnutc	0.00243875740436847
aktfqryi	0.00274622822697218
czsayrkz	0.00245129923038723
snfnnaow	0.0170456098040683
fjffynzj	0.00460651599373612
uwkawwfh	0.000604574134472098
gdpurstk	0.0118908587120531
dqxddeox	0.00644999423047188
gjrnpmcc	0.0116106131733171
sghuynub	0.00426256348792279
vldohfjo	0.00356866558256043
mzwexwte	1.07961561013392e-05
dyslcyus	0.00128908650106376
pkonquix	0.000220433673243581
komsctkv	0.0023824578761889
opbtajsx	0.00398981801318325
nvgkafec	0.000529321417752203
bqekebug	0.00822060594854104
vzbhuxdb	0.012716052012467
onjszcec	0.0070519552054062
uyzkiyny	0.00663642136106938
lvpfctfp	0.00739145880453734
jqpyomdo	0.00602519295566007
dibzffyd	0.00166506991120574
bsvflmhn	0.00280000060286557
qeabeirk	0.00323521527495261
stnxvfgm	0.00209650697187905
pgtznfnf	0.00198824215693064
qxpfvmqq	0.00632503971872179
bqjirtjb	0.00710032224860597
ebnqbokg	0.0105976764736864
ifdqnine	0.00626844145375311
oarfqwxd	0.0061165404206265
jllhtiip	0.0132176299369683
sumgousm	0.0054742969637985
gifksbue	0.0105812688731108
zokasczg	0.00606818562710146
fwrqxmxw	0.000169467389301491
wqpfwzbj	0.000537291085070445
klhjcomg	0.0114437454569636
nfkgpovg	0.00246715557607813
vrjiljsq	0.00508852153669522
modgjwsr	0.019505200896841
lkwpaiik	0.00772415799941654
hpuguqca	0.000346480864675375
rodlhbtu	0.0119742929904463
sbvqorso	0.00291444366504115
utqcywou	0.000497243075444838
rcxcoclf	0.0183219799199796
clzquaoh	0.00875008206537465
hnpikhxo	0.00793749915555697
slfuffmf	0.00664340904976409
hmpjprva	0.0109556882297664
wrwlwwgs	0.0103183805128625
ocfnlnyk	0.00532839764792461
fgshzlkz	0.0137498707566837
llwmrzjl	0.00078175543757186
bnqqgrlp	0.0128729356486284
hcnggcmw	0.00143409059189367
wwatmyfh	0.0123189657702296
ybgaiwqm	0.00140099211351084
fpzxralq	0.00279045651387019
xlrcyrio	0.00227845165607012
cxzsyfuo	0.00267141299994114
gjhikwpn	0.000883501012657947
wlpbnexn	0.0027562191128744
jemonchd	0.00126825844735878
canuyblm	0.0216756574568504
pdbdosic	0.00180608741766137
